,车号,CollectTime,加速踏板位置,电池包主负继电器状态,电池包主正继电器状态,制动踏板状态,驾驶员离开提示,主驾驶座占用状态,驾驶员安全带状态,手刹状态,整车钥匙状态,低压蓄电池电压,整车当前档位状态,整车当前总电流,整车当前总电压,车速,方向盘转角,time_delta,time_delta_5,电池包主负继电器状态cate,if_off,if_on,v_diff1,v_diff2,v_diff3,v_diff4,a_min5,a_mean5,a_max3
12964,121,2020-12-02 21:20:43,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12965,121,2020-12-02 21:20:45,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12966,121,2020-12-02 21:20:47,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12967,121,2020-12-02 21:20:49,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12968,121,2020-12-02 21:20:51,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12969,121,2020-12-02 21:20:53,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12970,121,2020-12-02 21:20:55,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12971,121,2020-12-02 21:20:57,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12972,121,2020-12-02 21:20:59,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12973,121,2020-12-02 21:21:01,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12974,121,2020-12-02 21:21:03,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12975,121,2020-12-02 21:21:05,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12976,121,2020-12-02 21:21:07,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12977,121,2020-12-02 21:21:09,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12978,121,2020-12-02 21:21:11,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12979,121,2020-12-02 21:21:13,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12980,121,2020-12-02 21:21:15,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12981,121,2020-12-02 21:21:17,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12982,121,2020-12-02 21:21:19,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12983,121,2020-12-02 21:21:21,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12984,121,2020-12-02 21:21:23,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12985,121,2020-12-02 21:21:25,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.1,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12986,121,2020-12-02 21:21:27,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12987,121,2020-12-02 21:21:29,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12988,121,2020-12-02 21:21:31,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12989,121,2020-12-02 21:21:33,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12990,121,2020-12-02 21:21:35,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12991,121,2020-12-02 21:21:37,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12992,121,2020-12-02 21:21:39,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12993,121,2020-12-02 21:21:41,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12994,121,2020-12-02 21:21:43,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12995,121,2020-12-02 21:21:45,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12996,121,2020-12-02 21:21:47,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12997,121,2020-12-02 21:21:49,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12998,121,2020-12-02 21:21:51,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
12999,121,2020-12-02 21:21:53,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13000,121,2020-12-02 21:21:55,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13001,121,2020-12-02 21:21:57,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13002,121,2020-12-02 21:21:59,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13003,121,2020-12-02 21:22:01,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13004,121,2020-12-02 21:22:03,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.1,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13005,121,2020-12-02 21:22:05,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13006,121,2020-12-02 21:22:07,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13007,121,2020-12-02 21:22:09,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13008,121,2020-12-02 21:22:11,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13009,121,2020-12-02 21:22:13,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13010,121,2020-12-02 21:22:15,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13011,121,2020-12-02 21:22:17,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13012,121,2020-12-02 21:22:19,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13013,121,2020-12-02 21:22:21,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13014,121,2020-12-02 21:22:23,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13015,121,2020-12-02 21:22:25,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13016,121,2020-12-02 21:22:27,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13017,121,2020-12-02 21:22:29,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13018,121,2020-12-02 21:22:31,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13019,121,2020-12-02 21:22:33,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13020,121,2020-12-02 21:22:35,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13021,121,2020-12-02 21:22:37,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13022,121,2020-12-02 21:22:39,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13023,121,2020-12-02 21:22:41,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13024,121,2020-12-02 21:22:43,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13025,121,2020-12-02 21:22:45,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13026,121,2020-12-02 21:22:47,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13027,121,2020-12-02 21:22:49,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13028,121,2020-12-02 21:22:51,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13029,121,2020-12-02 21:22:53,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13030,121,2020-12-02 21:22:55,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13031,121,2020-12-02 21:22:57,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13032,121,2020-12-02 21:22:59,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13033,121,2020-12-02 21:23:01,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13034,121,2020-12-02 21:23:03,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13035,121,2020-12-02 21:23:05,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13036,121,2020-12-02 21:23:07,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13037,121,2020-12-02 21:23:09,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13038,121,2020-12-02 21:23:11,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13039,121,2020-12-02 21:23:13,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13040,121,2020-12-02 21:23:15,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13041,121,2020-12-02 21:23:17,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13042,121,2020-12-02 21:23:19,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13043,121,2020-12-02 21:23:21,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13044,121,2020-12-02 21:23:23,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13045,121,2020-12-02 21:23:25,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13046,121,2020-12-02 21:23:27,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13047,121,2020-12-02 21:23:29,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13048,121,2020-12-02 21:23:31,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13049,121,2020-12-02 21:23:33,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13050,121,2020-12-02 21:23:35,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13051,121,2020-12-02 21:23:37,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13052,121,2020-12-02 21:23:39,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13053,121,2020-12-02 21:23:41,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13054,121,2020-12-02 21:23:43,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13055,121,2020-12-02 21:23:45,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13056,121,2020-12-02 21:23:47,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13057,121,2020-12-02 21:23:49,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13058,121,2020-12-02 21:23:51,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13059,121,2020-12-02 21:23:53,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13060,121,2020-12-02 21:23:55,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13061,121,2020-12-02 21:23:57,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13062,121,2020-12-02 21:23:59,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13063,121,2020-12-02 21:24:01,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13064,121,2020-12-02 21:24:03,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13065,121,2020-12-02 21:24:05,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13066,121,2020-12-02 21:24:07,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13067,121,2020-12-02 21:24:09,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13068,121,2020-12-02 21:24:11,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13069,121,2020-12-02 21:24:13,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13070,121,2020-12-02 21:24:15,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13071,121,2020-12-02 21:24:17,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13072,121,2020-12-02 21:24:19,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
13073,121,2020-12-02 21:24:21,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.3,120.7,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
